,Unnamed: 0,sentiment,tweets
14944,14944,0,pleas come to manchest soon pleas pleas repli x
14945,14945,0,in the lum doing project
14946,14946,0,did the strand shop take on water again
14947,14947,0,feel a littl sick today
14948,14948,0,miss the beauti day by being insid doing work
14949,14949,0,im lie in bed cant sleep gotta be up at for a shoot
14950,14950,0,i know and vhs won the format war
14951,14951,0,i hate this stupid hat
14952,14952,0,long day mani challeng im tire and still hungov from get shitti drunk last night wish i had my water bottl
14953,14953,0,i dont have internet dont even know when i will so i dont know what to tell you
14954,14954,0,appar twitter is experienc some delay my text tweet are show up like an hour after i send them sad panda
14955,14955,0,rest in peac robert garcia
14956,14956,0,bodybugg amp icecream maker are not friend
14957,14957,0,i realli want to see them film it i love hathaway and my mum mock me because she think fox is realli weird
14958,14958,0,cuz trey havin a basketbal tgame down here n he didnt tell his memphi fan
14959,14959,0,current sit in jean that ive worn way past their use by date cant stop wear them main caus theyr my only pair
14960,14960,0,my niec anika she is ador i cant get any of my pic to load for profil pic
14961,14961,0,time to go to le airport
14962,14962,0,who was the winner of season im see it for the first time in my countri and i dont know yet who was it
14963,14963,0,ground
14964,14964,0,lol who care audi tomato tomayto wow im realli twitter to mileycyrus
14965,14965,0,dont hate on dentist they have the highest suicid rate of any profess caus no one like em
14966,14966,0,need anoth hit of nkotbim start to get depress
14967,14967,0,beach which one i am so jealous the ocean beach is alway super windi
14968,14968,0,yep that what anderson cooper said bad form mr cooper
14969,14969,0,your make me hungri i have noth good to snack on either
14970,14970,0,i know condo are no good hot tub cant wait b back in a hous againjus gotta keep tellin myself this is temporari
14971,14971,0,im too poor to eat in downtown or anywher near there lol sorri i cant help but hope you have a good time in da chi
14972,14972,0,is scare at how much jame and me are alik
14973,14973,0,uncrash my car
14974,14974,0,burn flesh smell good in the morningouchi got the sun burn real bad
14975,14975,0,send good thought im sorri call me if you need me
14976,14976,0,wanna go my dad hous
14977,14977,0,is go to work miss playoff rip citi
14978,14978,0,i wanna go back in time and tell my only grandma i got to know how much i love her and give her a final goodby
14979,14979,0,omfg work is kill me about more hour somebodi save me
14980,14980,0,its sad that im tweet when i dont have any friend on here
14981,14981,0,i have so much work to do its unbeleiv i feel like am gonna die
14982,14982,0,slice the skin clean off my finger at bowl amp it has a load of fluff in itpain
14983,14983,0,aw the promot didnt promot it good
14984,14984,0,oh my god me too he should sing more but not take the lime light from the other but yeah he get too forgotton x
14985,14985,0,now that im on sugar overload wish i had a jar of claussen
14986,14986,0,rumor say there a new iphon out this summer again just wait till then and get the new one p
14987,14987,0,sometim walk in brooklyn realli make me miss columbus
14988,14988,0,my boyfriend say now that he also gos to bed
14989,14989,0,its puss
14990,14990,0,wait for again i want my hat and glass
14991,14991,0,is move to georgia this summer
14992,14992,0,off to work
14993,14993,0,although menthol cig are vile also
14994,14994,0,jealous of all the ia festiv im miss out on this wk drake relay and veishea
14995,14995,0,hey aubrey how are ya what are ya doing now that dk split
14996,14996,0,twait for wife to come down stair then will knock out some tivo she leav again tomorrow she has to travel too much
14997,14997,0,yer so does hgistori i have to a presetn
14998,14998,0,realli miss talk to missi
14999,14999,0,dinner was just ok had the mussel as an appet follow by the chicken stew the quotstewquot was like a pot pie and way too creami
15000,15000,0,im lone keep me compani femal jacksonvill florida
15001,15001,0,oh no what wrong pumpkin
15002,15002,0,cant get this stupid tabl to stand up right it keep fall over
15003,15003,0,i show you so much love homi but you never respond
15004,15004,0,i know
15005,15005,0,tri to send dm but wont work
15006,15006,0,sad that im miss nacho fest right meowz
15007,15007,0,just watch the notebook its so sad
15008,15008,0,im very upset coz my brother just got kick out of work n i realli dont know what to say to him
15009,15009,0,love spend saturday night write an english paper
15010,15010,0,so ill just be wait here for hour for my music to copi on to my other comput
15011,15011,0,wake up i am so tire
15012,15012,0,melodi i want to help u
15013,15013,0,been told i look like phil collin not for the first time
15014,15014,0,dozen idea for bfiction averag amount of write skill lack of free time
15015,15015,0,whit a lot of negat energi in my mind fear for the worst
15016,15016,0,still at disappoint with how bad kbps shoutcast work on my phone over g
15017,15017,0,in bed listen to ipod not look forward to yet anoth day of french revis tomorrow
15018,15018,0,exhaust after a long day of babysit
15019,15019,0,poor bob at least he had a nice place to fli prior toyou know
15020,15020,0,is off to work but hes alreadi fall asleep
15021,15021,0,i love how i get a pictur everi minut from my famili in key westi also love how i was invit
15022,15022,0,than cortezthey are in the quotteenag phasequot well okay kekoa joggedwalk with me the other day
15023,15023,0,its almost over
15024,15024,0,miss my twitter folk these last coupl day havent been on much
15025,15025,0,thx for the linksur enough game doesnt exist on my tv but ive been abl to stream a littl onlin better than noth
15026,15026,0,i think i like trim more than virl for now as its shorter
15027,15027,0,im lone keep me compani femal baltimor maryland
15028,15028,0,saturday i could have gone to my friend th bday parti but instead i have to work this sucksth time i get off itll be over
15029,15029,0,ew your work that no fun ill be back post tomorrow hug
15030,15030,0,i have lost my ipod
15031,15031,0,why do gees like to chase me
15032,15032,0,no caus i hate beer i love frambois though im appar an alcohol snob
15033,15033,0,count calori suck i am not doing well today i love food
15034,15034,0,has a sore throat so much for karaok
15035,15035,0,cant beleiv how quiet it is without the boy run around miss them so much
15036,15036,0,allentown pa for a month leas up job
15037,15037,0,burger with the ironteam after an epic workoutdur which i got injur
15038,15038,0,id x you but you might be contagi
15039,15039,0,tryin to upload a pic but its not work
15040,15040,0,will tri to get some restsleepget well
15041,15041,0,i want arbi for dinner but everyon els want chili
15042,15042,0,you suck
15043,15043,0,ah got a littl headach quick nap b supper to get rid of it
15044,15044,0,i hate to say itbut lebron is a beast i got my money on the cav for that seriesim disappoint about my celt though
15045,15045,0,well its okay but when it rain its bad we got a lake in our yard
15046,15046,0,oh no hun hope your okay ladi porter cx
15047,15047,0,fun day but back home bore now
15048,15048,0,the prodigi are play too x
15049,15049,0,ok ill back out slowlysorri abt the other tweet i postthi why no luv me coz i like gross stuff peopl dont like it
15050,15050,0,oh and also i want to reiter my condol to the pirat bay guy good luck with the appeal good luck in jail
15051,15051,0,i pretti much die when i was run errand earlier i was like wtf it is april not juli lol i had to check the month
15052,15052,0,now i feel like a right tool cos im prob the only one who doesnt get the joke lol am i realli that stupid
15053,15053,0,and expens
15054,15054,0,sound like you caught it during the flight get well soon lot of honey amp lemon drink
15055,15055,0,great to see my lover but she is gone again
15056,15056,0,realli bore right nowashley i miss you so much
15057,15057,0,piss i wanna see my friend more than anyth in the world right now
15058,15058,0,i dont think my mission will be complet tonight for nick to wish me happi bday
15059,15059,0,bought some oakley funni enough but no blue tooth
15060,15060,0,josh hate me i love him
15061,15061,0,today is so pretti and i dont even feel like leav out of the houseam i in a funk me no likey
15062,15062,0,hey aaron too bad your not id invit you out to my birthday parti tonight
15063,15063,0,just becam shade darker from play soccer
15064,15064,0,want an access virus ti but theyr like grand
